name,region
서울동원초등학교,서울특별시
녹동초등학교시산분교장,전라남도
가곡초등학교대곡분교장,충청북도
상리초등학교,경상북도
칠암초등학교,부산광역시
대구금포초등학교,대구광역시
울산양정초등학교,울산광역시
석계초등학교,경상북도
월성초등학교,경상남도
자천초등학교,경상북도
이화초등학교,충청남도
입실초등학교,경상북도
진원동초등학교,전라남도
황강초등학교,전북특별자치도
남창초등학교,경기도
안락초등학교,부산광역시
서울구일초등학교,서울특별시
반석초등학교,부산광역시
빛고을초등학교,광주광역시
순천도사초등학교,전라남도
시흥능곡초등학교,경기도
증안초등학교,충청북도
옥터초등학교,경기도
비룡초등학교,전북특별자치도
모산초등학교,부산광역시
윤슬초등학교,경기도
내서초등학교,경상남도
청룡초등학교,부산광역시
온빛초등학교,세종특별자치시
추자초등학교신양분교장,제주특별자치도
서울장안초등학교,서울특별시
금대초등학교,강원특별자치도
영가초등학교,경상북도
송운초등학교,경기도
미원초등학교위곡분교장,경기도
서울서이초등학교,서울특별시
장천초등학교,경상남도
대구경동초등학교,대구광역시
사봉초등학교,경상남도
정평초등학교,경기도
서울삼릉초등학교,서울특별시
수남초등학교,전북특별자치도
퇴계초등학교,강원특별자치도
청양초등학교,충청남도
가야곡초등학교,충청남도
대전산성초등학교,대전광역시
가남초등학교,부산광역시
만호초등학교,광주광역시
둔포초등학교,충청남도
운암초등학교,경기도
성남제일초등학교,경기도
생비량초등학교,경상남도
포항영흥초등학교,경상북도
동평초등학교,울산광역시
운산초등학교,경기도
예원초등학교,부산광역시
조종초등학교,경기도
부전초등학교,부산광역시
함덕초등학교,제주특별자치도
북포초등학교,인천광역시
서울학동초등학교,서울특별시
노성초등학교,충청남도
초처초등학교,전북특별자치도
삼룡초등학교,경상남도
서울한서초등학교,서울특별시
반계초등학교,강원특별자치도
음봉초등학교,충청남도
명덕초등학교,경기도
부춘초등학교,충청남도
상촌초등학교,경기도
시량초등학교,충청남도
북이초등학교,충청북도
만정초등학교,경기도
명덕초등학교,강원특별자치도
송천초등학교,경상북도
매탄초등학교,경기도
나눔초등학교,경기도
상품초등학교,경기도
서울고척초등학교,서울특별시
남춘천초등학교,강원특별자치도
목포산정초등학교,전라남도
시화초등학교,경기도
하남초등학교,경기도
조양초등학교,강원특별자치도
광정초등학교,경기도
박달초등학교,경기도
서울청룡초등학교,서울특별시
연수초등학교,충청북도
내촌초등학교,강원특별자치도
광주광명초등학교,경기도
소만초등학교,경기도
합송초등학교,충청남도
대전두리초등학교,대전광역시
황등초등학교,전북특별자치도
현곡초등학교,경상북도
목포연산초등학교,전라남도
서울용원초등학교,서울특별시
원평초등학교,충청북도
산양초등학교,강원특별자치도
대구파호초등학교,대구광역시
당평초등학교,부산광역시
정읍동초등학교,전북특별자치도
서울양진초등학교,서울특별시
서정초등학교,전라남도
운리초등학교,광주광역시
기지초등학교,충청남도
개정초등학교,경기도
연산초등학교,부산광역시
부천서초등학교,경기도
부천동초등학교,경기도
판교초등학교,경기도
묘량중앙초등학교,전라남도
한남초등학교,강원특별자치도
풍암초등학교,광주광역시
교동초등학교,강원특별자치도
경양초등학교,광주광역시
대구장기초등학교,대구광역시
방어진초등학교,울산광역시
서울누원초등학교,서울특별시
안미초등학교,강원특별자치도
외서초등학교,전라남도
풍양초등학교,전라남도
여수좌수영초등학교,전라남도
동광초등학교,강원특별자치도
대산초등학교,경상남도
용인신릉초등학교,경기도
고북초등학교,충청남도
봉림초등학교,경상남도
수완초등학교,광주광역시
어룡초등학교,광주광역시
황둔초등학교,강원특별자치도
신촌초등학교,충청남도
북안초등학교,경상북도
대전변동초등학교,대전광역시
신태인초등학교,전북특별자치도
상산초등학교,경상북도
무주중앙초등학교,전북특별자치도
대구한실초등학교,대구광역시
창원신월초등학교,경상남도
서울구남초등학교,서울특별시
주상초등학교,경상남도
충주남한강초등학교,충청북도
서울상암초등학교,서울특별시
부일초등학교,경기도
당북초등학교,전북특별자치도
충주대소원초등학교,충청북도
서울고현초등학교,서울특별시
정림초등학교,경기도
서울천왕초등학교,서울특별시
송림초등학교,충청남도
해안초등학교,강원특별자치도
순천남초등학교,전라남도
삼산초등학교,울산광역시
안동강남초등학교,경상북도
사직초등학교,충청북도
인흥초등학교,강원특별자치도
서탄초등학교내수분교장,경기도
수곡초등학교,전북특별자치도
이북초등학교,경상남도
남산초등학교,울산광역시
봉덕초등학교,충청북도
노량초등학교,경상남도
경산초등학교,충청북도
진영대창초등학교,경상남도
장수초등학교,전북특별자치도
다송초등학교,전북특별자치도
여량초등학교,강원특별자치도
서광초등학교,제주특별자치도
진성초등학교,경상북도
봉래초등학교,부산광역시
이리계문초등학교,전북특별자치도
서울남성초등학교,서울특별시
목포부영초등학교,전라남도
학사초등학교,부산광역시
광정초등학교,강원특별자치도
덕벌초등학교,충청북도
서울방배초등학교,서울특별시
강동초등학교,울산광역시
서울목운초등학교,서울특별시
안동초등학교,경상북도
대구고산초등학교,대구광역시
성서초등학교,부산광역시
왜관중앙초등학교,경상북도
문장초등학교,경기도
대구동성초등학교,대구광역시
안산청석초등학교,경기도
좌동초등학교,부산광역시
해미초등학교,충청남도
신평초등학교,강원특별자치도
개포초등학교,부산광역시
안흥초등학교신진도분교장,충청남도
대구옥포초등학교,대구광역시
다부초등학교,경상북도
동대구초등학교,대구광역시
상서초등학교,전북특별자치도
척과초등학교,울산광역시
주영초등학교,강원특별자치도
양감초등학교,경기도
운현초등학교,서울특별시
성북초등학교,전북특별자치도
성대초등학교,충청남도
강경중앙초등학교,충청남도
신천초등학교,강원특별자치도
소라초등학교사곡분교장,전라남도
고산초등학교,강원특별자치도
서울우암초등학교,서울특별시
서울신도림초등학교,서울특별시
서울신석초등학교,서울특별시
군산아리울초등학교,전북특별자치도
덕성초등학교,부산광역시
신철원초등학교,강원특별자치도
서후초등학교,경상북도
보체초등학교,경기도
서울면목초등학교,서울특별시
덕천초등학교,부산광역시
서울대현초등학교,서울특별시
김제동초등학교,전북특별자치도
서울자양초등학교,서울특별시
송광초등학교,전라남도
군산남초등학교,전북특별자치도
한림초등학교,경상남도
서울언주초등학교,서울특별시
서울군자초등학교,서울특별시
광명초등학교,경기도
광주초등학교,경기도
두마초등학교,충청남도
내성초등학교,강원특별자치도
울산초등학교,울산광역시
복주초등학교,경상북도
금서초등학교,경상남도
삼일초등학교,경기도
대병초등학교,경상남도
갈원초등학교,충청북도
금호초등학교,경상북도
서울신화초등학교,서울특별시
연천노곡초등학교,경기도
도순초등학교,제주특별자치도
하주초등학교,경상북도
부천일신초등학교,경기도
경안초등학교,경기도
이리모현초등학교,전북특별자치도
평산초등학교,경상남도
석불초등학교,전북특별자치도
대진초등학교,강원특별자치도
서울남산초등학교,서울특별시
구곡초등학교,강원특별자치도
김해내동초등학교,경상남도
양주덕산초등학교,경기도
서울중광초등학교,서울특별시
대전대정초등학교,대전광역시
중앙대학교사범대학부속초등학교,서울특별시
대곡초등학교,강원특별자치도
서울상곡초등학교,서울특별시
구래초등학교,강원특별자치도
화북초등학교,제주특별자치도
성주중앙초등학교,경상북도
낭성초등학교,충청북도
비봉초등학교,전북특별자치도
화정초등학교,경상남도
오산초등학교,전라남도
천안쌍정초등학교,충청남도
해송초등학교,부산광역시
대구복현초등학교,대구광역시
목동초등학교명지분교장,경기도
옥계초등학교,충청남도
비상초등학교,충청북도
서울청구초등학교,서울특별시
봉성초등학교,전북특별자치도
대전목동초등학교,대전광역시
풍천초등학교,제주특별자치도
남양주샛별초등학교,경기도
지족초등학교,경상남도
대전도솔초등학교,대전광역시
광양서초등학교,전라남도
중흥초등학교,경기도
대저초등학교,부산광역시
미사초등학교,경기도
약산초등학교,전라남도
함태초등학교,강원특별자치도
지정초등학교,강원특별자치도
오산원일초등학교,경기도
율현초등학교,경기도
상면초등학교,경기도
서울금양초등학교,서울특별시
삼숭초등학교,경기도
문창초등학교,전북특별자치도
서울묵동초등학교,서울특별시
서삼초등학교,전라남도
반천초등학교,울산광역시
연서초등학교,경기도
천마초등학교,부산광역시
양곡초등학교,경기도
오수초등학교,전북특별자치도
직지초등학교,충청북도
서산예천초등학교,충청남도
용소초등학교,부산광역시
송원초등학교,경기도
배영초등학교,부산광역시
서울화일초등학교,서울특별시
강현초등학교,강원특별자치도
서울노원초등학교,서울특별시
대구대서초등학교,대구광역시
치평초등학교,광주광역시
오산초등학교,경기도
은대초등학교,경기도
대전송림초등학교,대전광역시
일월초등학교청기분교장,경상북도
구미초등학교,경기도
운봉초등학교,전북특별자치도
여도초등학교,전라남도
운양초등학교,경기도
오금초등학교,경기도
삼동초등학교,울산광역시
망운초등학교,전라남도
황전초등학교,전라남도
광주교육대학교목포부설초등학교,전라남도
유석초등학교,서울특별시
서울삼일초등학교,서울특별시
송도초등학교,부산광역시
대구함지초등학교,대구광역시
장원초등학교,강원특별자치도
둔둔초등학교,강원특별자치도
서울석촌초등학교,서울특별시
화동초등학교,강원특별자치도
여수문수초등학교,전라남도
영천중앙초등학교화남분교장,경상북도
아산초등학교,전북특별자치도
서울탑산초등학교,서울특별시
감포초등학교,경상북도
의정부송산초등학교,경기도
춘천교육대학교부설초등학교,강원특별자치도
백합초등학교,울산광역시
동부초등학교,강원특별자치도
대전상지초등학교,대전광역시
서울문교초등학교,서울특별시
서해삼육초등학교,충청남도
사화초등학교,경상남도
월촌초등학교,경상남도
인천양지초등학교,인천광역시
도당초등학교,경기도
청보초등학교,충청남도
대구율금초등학교,대구광역시
전주동북초등학교,전북특별자치도
순천율산초등학교,전라남도
장전초등학교,부산광역시
진월초등학교,광주광역시
서울양천초등학교,서울특별시
전주대정초등학교,전북특별자치도
진안초등학교,경기도
도천초등학교,경상남도
곡성중앙초등학교,전라남도
대구덕성초등학교,대구광역시
지산초등학교,전라남도
도창초등학교,강원특별자치도
성남매송초등학교,경기도
납읍초등학교,제주특별자치도
봄내초등학교,강원특별자치도
효탑초등학교,경기도
세곡초등학교,경기도
녹전초등학교,강원특별자치도
미동초등학교,강원특별자치도
용두초등학교,광주광역시
군포화산초등학교,경기도
석양초등학교,충청남도
남산초등학교서천분교장,강원특별자치도
인천청일초등학교,인천광역시
화랑초등학교,경기도
익산옥야초등학교,전북특별자치도
개산초등학교,경기도
우도초등학교,제주특별자치도
서울동교초등학교,서울특별시
운봉초등학교,부산광역시
대전노은초등학교,대전광역시
삽량초등학교,경상남도
구남초등학교,부산광역시
골약초등학교,전라남도
청파초등학교,충청남도
이리남초등학교,전북특별자치도
서울대은초등학교,서울특별시
서울양남초등학교,서울특별시
대천리초등학교,부산광역시
예미초등학교,강원특별자치도
미남초등학교,부산광역시
광주백운초등학교,광주광역시
물금초등학교,경상남도
소양초등학교,강원특별자치도
귀산초등학교,충청남도
효성초등학교,대구광역시
서울연가초등학교,서울특별시
서울신가초등학교,서울특별시
유곡초등학교,충청남도
규암초등학교,충청남도
빛가온초등학교,경기도
건국초등학교,광주광역시
인덕원초등학교,경기도
서천초등학교,경기도
쌍림초등학교,경상북도
대소초등학교,충청북도
전주중산초등학교,전북특별자치도
우곡초등학교,경상북도
서울청덕초등학교,서울특별시
여수신월초등학교,전라남도
분포초등학교,부산광역시
대구팔공초등학교,대구광역시
장복초등학교,경상남도
고한초등학교,강원특별자치도
오송솔미초등학교,충청북도
군산신흥초등학교,전북특별자치도
인지초등학교,부산광역시
곡수초등학교,경기도
시초초등학교,충청남도
명촌초등학교,울산광역시
금천초등학교,전라남도
북이초등학교,전라남도
서울송원초등학교,서울특별시
성남신기초등학교,경기도
황산초등학교,경상남도
전주만성초등학교,전북특별자치도
전주용흥초등학교,전북특별자치도
동산초등학교,경상남도
영인초등학교,충청남도
수원동신초등학교,경기도
평산초등학교,경상남도
서울효제초등학교,서울특별시
해동초등학교,부산광역시
갈래초등학교,강원특별자치도
대구매호초등학교,대구광역시
청송초등학교,충청남도
대전대양초등학교,대전광역시
영평초등학교,제주특별자치도
귀래초등학교,강원특별자치도
서울신은초등학교,서울특별시
두동초등학교,울산광역시
서울개롱초등학교,서울특별시
군산흥남초등학교,전북특별자치도
안현초등학교,경기도
삼성초등학교,인천광역시
인천성지초등학교,인천광역시
대야남초등학교,전북특별자치도
완월초등학교,경상남도
운동초등학교,충청북도
신현초등학교,경상남도
함라초등학교,전북특별자치도
여수여문초등학교,전라남도
서울풍납초등학교,서울특별시
남원서원초등학교,전북특별자치도
화흥초등학교,전라남도
서울인왕초등학교,서울특별시
불곡초등학교,경기도
내산초등학교,충청남도
창촌초등학교,전라남도
화순초등학교,전라남도
북원초등학교,강원특별자치도
이리남창초등학교,전북특별자치도
마산중앙초등학교,경상남도
서울성원초등학교,서울특별시
서울응봉초등학교,서울특별시
율전초등학교,경기도
용머리초등학교,경기도
군남초등학교,충청북도
무선초등학교,전라남도
효천초등학교,광주광역시
대전수미초등학교,대전광역시
대구성서초등학교,대구광역시
인천해든초등학교,인천광역시
광주중흥초등학교,광주광역시
중리초등학교,부산광역시
녹전초등학교원천분교장,경상북도
대전상대초등학교,대전광역시
대구팔달초등학교,대구광역시
한들물빛초등학교,충청남도
새일초등학교,대전광역시
안산해양초등학교,경기도
도원초등학교,전라남도
부곡초등학교,부산광역시
속초초등학교,강원특별자치도
왕궁남초등학교,전북특별자치도
월전초등학교,충청남도
정촌초등학교,경상남도
전주송원초등학교,전북특별자치도
서울매헌초등학교,서울특별시
진해신항초등학교,경상남도
은척초등학교무릉분교장,경상북도
서울오류남초등학교,서울특별시
이인초등학교,충청남도
독정초등학교,경기도
영일초등학교,경기도
사동초등학교,경기도
제주대학교교육대학부설초등학교,제주특별자치도
묘산초등학교,경상남도
서울문현초등학교,서울특별시
좌야초등학교,전라남도
백양초등학교,울산광역시
북후초등학교,경상북도
서울풍성초등학교,서울특별시
반포초등학교,충청남도
신광초등학교,경상북도
빛가람초등학교,전라남도
창호초등학교,경상남도
광주동운초등학교,광주광역시
대구교육대학교대구부설초등학교,대구광역시
호산초등학교,강원특별자치도
삼가초등학교,경상남도
울산남부초등학교,울산광역시
덕산초등학교,경상남도
매산초등학교,경기도
서귀북초등학교,제주특별자치도
영오초등학교영현분교장,경상남도
오천초등학교,경상북도
매산초등학교,강원특별자치도
대구새론초등학교,대구광역시
동북초등학교,전북특별자치도
연무중앙초등학교,충청남도
월곡초등학교,경상북도
서귀서초등학교,제주특별자치도
숲속초등학교,경기도
정평초등학교,경상북도
수원초등학교,경기도
서울신월초등학교,서울특별시
서울정수초등학교,서울특별시
군산금빛초등학교,전북특별자치도
면천초등학교,충청남도
장항중앙초등학교,충청남도
봉동초등학교,전북특별자치도
대방초등학교,경상남도
시흥매화초등학교,경기도
서울용암초등학교,서울특별시
서울언북초등학교,서울특별시
정원초등학교,부산광역시
산남초등학교,경기도
서울구현초등학교,서울특별시
성남초등학교,경기도
서울대길초등학교,서울특별시
서울인헌초등학교,서울특별시
의당초등학교,충청남도
봉산초등학교,충청남도
서울공항초등학교,서울특별시
대전태평초등학교,대전광역시
와석초등학교,부산광역시
기안초등학교,경기도
현화초등학교,경기도
석보초등학교,경상북도
웅천초등학교,충청남도
함현초등학교,경기도
대정서초등학교,제주특별자치도
창선초등학교,경상남도
대구도원초등학교,대구광역시
대구범어초등학교,대구광역시
한솔초등학교,경기도
목포동초등학교,전라남도
신원초등학교,경상남도
사파초등학교,경상남도
임하초등학교,경상북도
정읍초등학교,전북특별자치도
대구청림초등학교,대구광역시
제천중앙초등학교,충청북도
격포초등학교,전북특별자치도
궁남초등학교,충청남도
서울송중초등학교,서울특별시
논산동성초등학교,충청남도
만경초등학교,전북특별자치도
죽림초등학교,전라남도
무정초등학교,전라남도
한홀초등학교,경기도
대구삼육초등학교,대구광역시
방곡초등학교,부산광역시
쌍치초등학교,전북특별자치도
상곡초등학교,충청남도
나곡초등학교,경기도
산외초등학교,충청북도
이도초등학교,제주특별자치도
부적초등학교,충청남도
대구신흥초등학교,대구광역시
서울장위초등학교,서울특별시
화남초등학교,경기도
영천동부초등학교,경상북도
신영초등학교,강원특별자치도
군서초등학교,충청북도
광림초등학교,광주광역시
대신초등학교,경기도
대구지산초등학교,대구광역시
근화초등학교,강원특별자치도
서하초등학교,경상남도
팔금초등학교,전라남도
남원초등학교,제주특별자치도
대남초등학교,부산광역시
광판초등학교,강원특별자치도
회현초등학교,전북특별자치도
서울등현초등학교,서울특별시
서울불암초등학교,서울특별시
목포항도초등학교,전라남도
부천북초등학교,경기도
석교초등학교,전라남도
대전판암초등학교,대전광역시
봉강초등학교,경상남도
익산궁동초등학교,전북특별자치도
분원초등학교,경기도
대현초등학교,울산광역시
공주교육대학교부설초등학교,충청남도
갈천초등학교,경기도
금산중앙초등학교,충청남도
안양동초등학교,경기도
가산초등학교,경상북도
개신초등학교,충청북도
대지초등학교,경상남도
대구효신초등학교,대구광역시
대전대문초등학교,대전광역시
송정초등학교,광주광역시
광주교육대학교광주부설초등학교,광주광역시
삼봉초등학교,충청남도
송호초등학교,경기도
소망초등학교,충청남도
남수원초등학교,경기도
서울초당초등학교,서울특별시
여남초등학교,전라남도
대구상인초등학교,대구광역시
장평초등학교,충청남도
천북초등학교,경상북도
성산초등학교,경상북도
금지동초등학교,전북특별자치도
대전도마초등학교,대전광역시
무안초등학교,전라남도
화진초등학교,경기도
인천당산초등학교,인천광역시
흥도초등학교,대전광역시
선흘초등학교,제주특별자치도
대전원평초등학교,대전광역시
부안동초등학교,전북특별자치도
서울성서초등학교,서울특별시
월랑초등학교,제주특별자치도
새만금초등학교,전북특별자치도
김해율산초등학교,경상남도
샘마루초등학교,강원특별자치도
서울강신초등학교,서울특별시
대마초등학교,전라남도
한산초등학교,경상남도
수진초등학교,경기도
진봉초등학교,전북특별자치도
서울신미림초등학교,서울특별시
불로초등학교,광주광역시
북면초등학교승산분교장,경상남도
동신초등학교,부산광역시
문우초등학교,광주광역시
설천초등학교,경상남도
온양온천초등학교,충청남도
장학초등학교,강원특별자치도
송정초등학교,경기도
옥현초등학교,울산광역시
엄궁초등학교,부산광역시
강상초등학교,경기도
대구내당초등학교,대구광역시
대구선원초등학교,대구광역시
서울명덕초등학교,서울특별시
봉담초등학교,경기도
정금초등학교,강원특별자치도
마천초등학교,경상남도
금성초등학교,대전광역시
광주제석초등학교,광주광역시
천의초등학교,충청남도
속리초등학교,충청북도
죽산초등학교,전북특별자치도
신례초등학교,제주특별자치도
으뜸초등학교,세종특별자치시
도래울초등학교,경기도
익산가온초등학교,전북특별자치도
남산초등학교,경상북도
대전송강초등학교,대전광역시
전주효림초등학교,전북특별자치도
중앙초등학교,강원특별자치도
서울잠신초등학교,서울특별시
산이초등학교,전라남도
인천석암초등학교,인천광역시
초촌초등학교,충청남도
서울창천초등학교,서울특별시
신평초등학교,전북특별자치도
안일초등학교,경기도
웅양초등학교,경상남도
길안초등학교,경상북도
광주푸른초등학교,경기도
장암초등학교,충청남도
계성초등학교,대구광역시
양촌초등학교,충청남도
남성초등학교,경상북도
산양초등학교,경상남도
부안초등학교,강원특별자치도
관설초등학교,강원특별자치도
진영대흥초등학교,경상남도
서울장곡초등학교,서울특별시
서울문백초등학교,서울특별시
하당초등학교,충청북도
상하초등학교,전북특별자치도
동면초등학교,경상남도
용마초등학교,경상남도
기성초등학교,대전광역시
법환초등학교,제주특별자치도
순천삼산초등학교,전라남도
금구초등학교,전북특별자치도
모산초등학교,충청남도
내산초등학교,부산광역시
서수초등학교,전북특별자치도
수영초등학교,경기도
명서초등학교,부산광역시
원종초등학교,경기도
학운초등학교,경기도
가득초등학교,세종특별자치시
동광초등학교,제주특별자치도
정암초등학교,광주광역시
서울중흥초등학교,서울특별시
덕정초등학교,경기도
도남초등학교,제주특별자치도
삼례초등학교,전북특별자치도
배양초등학교,충청남도
양성초등학교,경기도
서울장월초등학교,서울특별시
오학초등학교,경기도
단관초등학교,강원특별자치도
덕천초등학교,전북특별자치도
전주초등학교,전북특별자치도
성남초등학교,부산광역시
하남초등학교,강원특별자치도
서울상지초등학교,서울특별시
포두초등학교,전라남도
평동초등학교,광주광역시
군서초등학교,경기도
소사초등학교,경기도
무룡초등학교,울산광역시
현곡초등학교,부산광역시
금광초등학교,경기도
주약초등학교,경상남도
토성초등학교,부산광역시
서울중원초등학교,서울특별시
덕산초등학교,충청남도
서울송파초등학교,서울특별시
상록초등학교,경기도
화봉초등학교,울산광역시
대구덕인초등학교,대구광역시
배방초등학교,충청남도
군산나운초등학교,전북특별자치도
매안초등학교,전라남도
창북초등학교,전북특별자치도
장승초등학교,전북특별자치도
광산초등학교,강원특별자치도
경산압량초등학교,경상북도
아라초등학교,경상남도
광선초등학교,경기도
대전구봉초등학교,대전광역시
모전초등학교,부산광역시
성산초등학교,제주특별자치도
동학초등학교,경기도
남이초등학교,충청남도
대덕초등학교,경기도
동양초등학교,전북특별자치도
공근초등학교,강원특별자치도
경복초등학교,서울특별시
인천계양초등학교,인천광역시
하일초등학교,경상남도
안산서초등학교,경기도
서울도성초등학교,서울특별시
인천서흥초등학교,인천광역시
술산초등학교,전북특별자치도
영동초등학교,강원특별자치도
북평초등학교,강원특별자치도
탄금초등학교,충청북도
대구율하초등학교,대구광역시
옥동초등학교,울산광역시
서울안산초등학교,서울특별시
목포부주초등학교,전라남도
보성초등학교,전북특별자치도
와동초등학교,대전광역시
태봉초등학교,전북특별자치도
서화초등학교,강원특별자치도
서울우이초등학교,서울특별시
외서초등학교,경상북도
서울창원초등학교,서울특별시
법성포초등학교,전라남도
다목초등학교,강원특별자치도
성전초등학교,부산광역시
한양초등학교,서울특별시
광양가야초등학교,전라남도
대구지봉초등학교,대구광역시
인계초등학교,전북특별자치도
미룡초등학교,전북특별자치도
송정초등학교,강원특별자치도
매원초등학교,서울특별시
정읍남초등학교,전북특별자치도
서울압구정초등학교,서울특별시
서울고산초등학교,서울특별시
도촌초등학교,경기도
봉서초등학교,전북특별자치도
대전복수초등학교,대전광역시
백운초등학교,경기도
상북초등학교,경상남도
해밀초등학교,경기도
서울수명초등학교,서울특별시
금반초등학교,경상남도
서울장충초등학교,서울특별시
서울동호초등학교,서울특별시
교동초등학교,인천광역시
서울경동초등학교,서울특별시
대덕초등학교,충청남도
대구안일초등학교,대구광역시
원주삼육초등학교,강원특별자치도
안성초등학교,전북특별자치도
인천연송초등학교,인천광역시
감곡초등학교,충청북도
여수봉산초등학교,전라남도
장흥남초등학교,전라남도
석천초등학교,경기도
전주서곡초등학교,전북특별자치도
서울영본초등학교,서울특별시
가파초등학교,제주특별자치도
탕정미래초등학교,충청남도
대가초등학교,충청북도
서울서교초등학교,서울특별시
복산초등학교,울산광역시
서울미양초등학교,서울특별시
안서초등학교,경기도
주중초등학교,충청북도
삼각초등학교,광주광역시
청하초등학교,전북특별자치도
강천초등학교,경기도
인천경명초등학교,인천광역시
연동초등학교,세종특별자치시
화촌초등학교,강원특별자치도
광주학운초등학교,광주광역시
임실기림초등학교,전북특별자치도
여수동초등학교,전라남도
대구봉덕초등학교,대구광역시
사매초등학교,전북특별자치도
성산초등학교,강원특별자치도
탄천초등학교,충청남도
서산동문초등학교,충청남도
대구문성초등학교,대구광역시
가락초등학교,세종특별자치시
호암초등학교,부산광역시
상관초등학교,전북특별자치도
금마초등학교,전북특별자치도
명신초등학교,인천광역시
선운초등학교,광주광역시
대덕초등학교도룡분교장,대전광역시
서울백석초등학교,서울특별시
동천초등학교,부산광역시
비산초등학교,경상북도
영양중앙초등학교,경상북도
서울삼양초등학교,서울특별시
대전오류초등학교,대전광역시
도계초등학교,강원특별자치도
이천남초등학교,경기도
조양초등학교,강원특별자치도
와촌초등학교,경상북도
포항송곡초등학교,경상북도
성안초등학교,경기도
다빛초등학교,세종특별자치시
성곡초등학교,경기도
석송초등학교,충청남도
옥구초등학교,전북특별자치도
대전글꽃초등학교,대전광역시
목포연동초등학교,전라남도
서울녹천초등학교,서울특별시
신남초등학교,강원특별자치도
문산초등학교,광주광역시
전주인봉초등학교,전북특별자치도
산대초등학교,경상북도
용동초등학교,전북특별자치도
차동초등학교,충청남도
풍각초등학교,경상북도
오정초등학교,경기도
서울신자초등학교,서울특별시
율곡초등학교,광주광역시
천안봉명초등학교,충청남도
남부초등학교,강원특별자치도
전포초등학교,부산광역시
아림초등학교,경상남도
전곡초등학교,경기도
금모래초등학교,경기도
서울월정초등학교,서울특별시
시목초등학교,충청남도
보성초등학교,전라남도
김해대곡초등학교,경상남도
경포대초등학교,강원특별자치도
부귀초등학교,전북특별자치도
왜관초등학교,경상북도
청소초등학교,충청남도
전주만수초등학교,전북특별자치도
평촌초등학교,충청남도
웅상초등학교,경상남도
광주우산초등학교,광주광역시
계성초등학교,서울특별시
본량초등학교,광주광역시
하남초등학교,부산광역시
군산문화초등학교,전북특별자치도
이원초등학교관동분교장,충청남도
전주삼천초등학교,전북특별자치도
예래초등학교,제주특별자치도
부곡초등학교,경상남도
모동초등학교,부산광역시
방포초등학교,충청남도
서울안평초등학교,서울특별시
한밭초등학교,대전광역시
부평초등학교,경기도
전주반월초등학교,전북특별자치도
아산북수초등학교,충청남도
서울계남초등학교,서울특별시
한산초등학교,충청남도
상탑초등학교,경기도
서도초등학교,인천광역시
삼우초등학교,전북특별자치도
목포남초등학교,전라남도
생림초등학교,경상남도
서울시흥초등학교,서울특별시
해림초등학교,부산광역시
광주양동초등학교,광주광역시
유천초등학교,강원특별자치도
신남초등학교,경기도
대구평리초등학교,대구광역시
양북초등학교,경상북도
해리초등학교,전북특별자치도
광주효동초등학교,광주광역시
전주한들초등학교,전북특별자치도
시흥월곶초등학교,경기도
금암초등학교,충청남도
대구영선초등학교,대구광역시
미원초등학교장락분교장,경기도
모곡초등학교,강원특별자치도
울진남부초등학교,경상북도
용당초등학교,충청남도
전주동초등학교,전북특별자치도
전주신동초등학교,전북특별자치도
대구동일초등학교,대구광역시
서울목원초등학교,서울특별시
순천풍덕초등학교,전라남도
영광중앙초등학교,전라남도
북면초등학교,전북특별자치도
녹산초등학교,부산광역시
우암초등학교,부산광역시
황산초등학교,전북특별자치도
고현초등학교,경상남도
금곡초등학교,부산광역시
토평초등학교,제주특별자치도
한정초등학교,충청남도
예산초등학교,충청남도
두루초등학교,세종특별자치시
부천역곡초등학교,경기도
가림초등학교,경기도
내포초등학교,충청남도
미산초등학교,광주광역시
돌산초등학교두라분교장,전라남도
생금초등학교,경기도
대저중앙초등학교,부산광역시
서울강일초등학교,서울특별시
진영금병초등학교,경상남도
서울반원초등학교,서울특별시
논산반월초등학교,충청남도
음암초등학교,충청남도
기성초등학교,경상남도
오덕초등학교,강원특별자치도
광주용봉초등학교,광주광역시
서울대림초등학교,서울특별시
평산초등학교,경상북도
중산초등학교,울산광역시
벌원초등학교,경기도
목포애향초등학교,전라남도
서울신대림초등학교,서울특별시
서울행현초등학교,서울특별시
거제중앙초등학교,경상남도
석전초등학교,경상남도
영화초등학교,경상북도
와수초등학교,강원특별자치도
광양초등학교,제주특별자치도
서울대청초등학교,서울특별시
초림초등학교,경기도
대구숙천초등학교,대구광역시
고창초등학교,경기도
하중초등학교,경기도
용연초등학교,경상남도
송산초등학교,전라남도
전주서신초등학교,전북특별자치도
여고초등학교,부산광역시
신천초등학교,경상남도
삼산초등학교,경상남도
김해봉황초등학교,경상남도
계북초등학교,전북특별자치도
계성초등학교,충청남도
수성초등학교,부산광역시
지촌초등학교,강원특별자치도
산본초등학교,경기도
제주북초등학교,제주특별자치도
서울북성초등학교,서울특별시
남천초등학교,경상북도
벽량초등학교,전북특별자치도
원평초등학교,전북특별자치도
서울은빛초등학교,서울특별시
대합초등학교,경상남도
감정초등학교,경기도
대관초등학교,충청남도
감천초등학교,경상남도
청원초등학교,충청북도
아산용연초등학교,충청남도
순천왕지초등학교,전라남도
선부초등학교,경기도
철마초등학교,부산광역시
삼서초등학교,전라남도
위도초등학교,전북특별자치도
